group,pattern,SHDC,HCP,n,Bid,Loss,StDev
 0, 246,5-1-4-3, 33, 100,7N,-1.940001, 5.56
 0, 247,6-0-4-3, 0, 100,P ,-2.33, 4.21
 0, 247,6-0-4-3, 1, 100,P ,-1.94, 3.26
 0, 247,6-0-4-3, 2, 100,P ,-2.73, 4.03
 0, 247,6-0-4-3, 3, 100,P ,-3.63, 4.78
 0, 247,6-0-4-3, 4, 100,2S,-3.280001, 4.03
 0, 247,6-0-4-3, 5, 100,1S,-3.869999, 4.34
 0, 247,6-0-4-3, 6, 101,1S,-4.970298, 4.78
 0, 247,6-0-4-3, 7, 113,2S,-4.486725, 4.31
 0, 247,6-0-4-3, 8, 120,2S,-4.850001, 4.29
 0, 247,6-0-4-3, 9, 124,4S,-5.524193, 5.06
 0, 247,6-0-4-3, 10, 125,4S,-5.184001, 4.86
 0, 247,6-0-4-3, 11, 122,4S,-5.032786, 4.91
 0, 247,6-0-4-3, 12, 115,4S,-5.295652, 5.13
 0, 247,6-0-4-3, 13, 107,4S,-6.822428, 5.14
 0, 247,6-0-4-3, 14, 100,4S,-5.82, 4.95
 0, 247,6-0-4-3, 15, 100,4S,-6.24, 5.2
 0, 247,6-0-4-3, 16, 100,4S,-5.7, 5.67
 0, 247,6-0-4-3, 17, 100,4S,-6.36, 5.69
 0, 247,6-0-4-3, 18, 100,4S,-7.15, 5.8
 0, 247,6-0-4-3, 19, 100,4S,-7.589999, 5.85
 0, 247,6-0-4-3, 20, 100,6S,-7.96, 5.69
 0, 247,6-0-4-3, 21, 100,6S,-7.8, 5.65
 0, 247,6-0-4-3, 22, 100,6S,-8.550003, 5.44
 0, 247,6-0-4-3, 23, 100,7S,-8.309998, 7.86
 0, 247,6-0-4-3, 24, 100,7S,-8.989999, 7.84
 0, 247,6-0-4-3, 25, 100,7S,-7.080001, 7.84
 0, 247,6-0-4-3, 26, 100,7S,-6.090001, 7.44
 0, 247,6-0-4-3, 27, 100,7S,-6.4, 8.14
 0, 247,6-0-4-3, 28, 100,7S,-3.38, 6.46
 0, 247,6-0-4-3, 29, 100,7S,-1.28, 4.54
 0, 248,0-7-3-3, 0, 100,2H,-2.299999, 3.65
 0, 248,0-7-3-3, 1, 100,P ,-2.11, 3.77
 0, 248,0-7-3-3, 2, 100,1H,-2.3, 3.95
 0, 248,0-7-3-3, 3, 100,1H,-2.9, 3.68
 0, 248,0-7-3-3, 4, 100,2H,-3.07, 3.66
 0, 248,0-7-3-3, 5, 100,2H,-2.94, 3.97
 0, 248,0-7-3-3, 6, 100,1H,-3.76, 4.5
 0, 248,0-7-3-3, 7, 100,4H,-4.04, 4.66
 0, 248,0-7-3-3, 8, 100,3H,-3.98, 4.33
 0, 248,0-7-3-3, 9, 100,2H,-4.420002, 4.71
 0, 248,0-7-3-3, 10, 100,4H,-4.51, 4.34
 0, 248,0-7-3-3, 11, 100,4H,-5.380001, 4.69
 0, 248,0-7-3-3, 12, 100,4H,-5.489998, 4.71
 0, 248,0-7-3-3, 13, 100,4H,-5.789999, 5.05
 0, 248,0-7-3-3, 14, 100,4H,-6.67, 5.03
 0, 248,0-7-3-3, 15, 100,4H,-6.339999, 5.29
 0, 248,0-7-3-3, 16, 100,4H,-5.599999, 5.07
 0, 248,0-7-3-3, 17, 100,6H,-7.190001, 5.4
 0, 248,0-7-3-3, 18, 100,6H,-7.58, 5.49
 0, 248,0-7-3-3, 19, 100,6H,-7.049999, 5.41
 0, 248,0-7-3-3, 20, 100,6H,-8.33, 5.05
 0, 248,0-7-3-3, 21, 100,6H,-7.8, 5.19
 0, 248,0-7-3-3, 22, 100,6H,-8.010002, 5.33
 0, 248,0-7-3-3, 23, 100,7H,-7.259999, 7.36
 0, 248,0-7-3-3, 24, 100,7H,-7.030002, 7.1
 0, 248,0-7-3-3, 25, 100,7H,-4.85, 7.08
 0, 248,0-7-3-3, 26, 100,7H,-5.26, 6.89
 0, 248,0-7-3-3, 27, 100,7H,-3.66, 6.36
 0, 248,0-7-3-3, 28, 100,7H,-.83, 3.4
 0, 249,1-6-3-3, 0, 100,P ,-.9400004, 2.62
 0, 249,1-6-3-3, 1, 100,P ,-.8899999, 2.39
 0, 249,1-6-3-3, 2, 100,P ,-1.57, 3.57
 0, 249,1-6-3-3, 3, 139,P ,-1.251799, 2.85
 0, 249,1-6-3-3, 4, 174,P ,-2.229885, 3.88
 0, 249,1-6-3-3, 5, 205,P ,-2.263415, 3.86
 0, 249,1-6-3-3, 6, 232,1H,-2.556034, 3.62
 0, 249,1-6-3-3, 7, 259,1H,-2.764479, 3.85
 0, 249,1-6-3-3, 8, 272,2H,-3.150735, 3.83
 0, 249,1-6-3-3, 9, 281,2H,-3.551601, 4.09
 0, 249,1-6-3-3, 10, 282,2H,-4.304964, 4.36
 0, 249,1-6-3-3, 11, 275,2H,-4.516363, 4.42
 0, 249,1-6-3-3, 12, 260,2H,-5.219232, 4.52
 0, 249,1-6-3-3, 13, 241,2H,-5.124482, 4.64
 0, 249,1-6-3-3, 14, 217,2H,-5.792627, 4.78
 0, 249,1-6-3-3, 15, 190,4H,-5.931578, 4.95
 0, 249,1-6-3-3, 16, 164,4H,-5.518293, 5.14
 0, 249,1-6-3-3, 17, 137,4H,-5.912408, 5.22
 0, 249,1-6-3-3, 18, 112,4H,-5.651787, 5.2
 0, 249,1-6-3-3, 19, 100,4H,-6.589999, 5.19
 0, 249,1-6-3-3, 20, 100,4H,-6.53, 5.8
 0, 249,1-6-3-3, 21, 100,4H,-6.950001, 5.87
 0, 249,1-6-3-3, 22, 100,4H,-7.010002, 5.96
 0, 249,1-6-3-3, 23, 100,4H,-8.079998, 5.72
 0, 249,1-6-3-3, 24, 100,6H,-8.18, 5.69
 0, 249,1-6-3-3, 25, 100,4H,-8.09, 5.63
 0, 249,1-6-3-3, 26, 100,4H,-9.109999, 5.79
 0, 249,1-6-3-3, 27, 100,6H,-8.36, 5.37
 0, 249,1-6-3-3, 28, 100,6H,-7.55, 5.76
 0, 249,1-6-3-3, 29, 100,7H,-7.430001, 7.34
 0, 249,1-6-3-3, 30, 100,7H,-6.600001, 7.63
 0, 249,1-6-3-3, 31, 100,7H,-4.369999, 7.04
 0, 249,1-6-3-3, 32, 100,7N,-.9999999, 4.01
 0, 250,2-5-3-3, 0, 120,P ,-.4833331, 1.67
 0, 250,2-5-3-3, 1, 174,P ,-.5517242, 1.8
 0, 250,2-5-3-3, 2, 229,P ,-.8296941, 2.24
 0, 250,2-5-3-3, 3, 306,P ,-1.045752, 2.53
 0, 250,2-5-3-3, 4, 382,P ,-1.387435, 2.98
 0, 250,2-5-3-3, 5, 441,P ,-1.453515, 3.1
 0, 250,2-5-3-3, 6, 494,P ,-2.111336, 3.52
 0, 250,2-5-3-3, 7, 546,P ,-2.386447, 3.71
 0, 250,2-5-3-3, 8, 573,P ,-3.061082, 4.14
 0, 250,2-5-3-3, 9, 587,P ,-3.596252, 4.27
 0, 250,2-5-3-3, 10, 587,1H,-3.618398, 4.09
 0, 250,2-5-3-3, 11, 573,1H,-4.066319, 4.14
 0, 250,2-5-3-3, 12, 543,1H,-4.219153, 4.17
 0, 250,2-5-3-3, 13, 505,1H,-4.53861, 4.39
 0, 250,2-5-3-3, 14, 459,2H,-5.337687, 4.28
 0, 250,2-5-3-3, 15, 406,2H,-5.812805, 4.53
 0, 250,2-5-3-3, 16, 352,2H,-5.96023, 4.31
 0, 250,2-5-3-3, 17, 299,2H,-6.77592, 4.54
 0, 250,2-5-3-3, 18, 248,3N,-6.754032, 5.25
 0, 250,2-5-3-3, 19, 200,3N,-6.260002, 5.54
 0, 250,2-5-3-3, 20, 159,4H,-6.71698, 5.65
 0, 250,2-5-3-3, 21, 122,3N,-6.590163, 5.18
 0, 250,2-5-3-3, 22, 100,3N,-7.13, 5.46
 0, 250,2-5-3-3, 23, 100,3N,-7.849999, 5.52
 0, 250,2-5-3-3, 24, 100,3N,-6.989998, 5.71
 0, 250,2-5-3-3, 25, 100,3N,-8.23, 5.71
 0, 250,2-5-3-3, 26, 100,3N,-8.619999, 5.59
 0, 250,2-5-3-3, 27, 100,6H,-8.35, 6.04
 0, 250,2-5-3-3, 28, 100,6N,-8.649999, 5.6
 0, 250,2-5-3-3, 29, 100,6H,-9.479999, 5.98
 0, 250,2-5-3-3, 30, 100,7N,-7.92, 7.97
 0, 250,2-5-3-3, 31, 100,7H,-7.709999, 7.86
 0, 250,2-5-3-3, 32, 100,7H,-8.380002, 7.93
 0, 250,2-5-3-3, 33, 100,7H,-5.589999, 7.58
 0, 250,2-5-3-3, 34, 100,7N,-5.84, 7.75
 0, 250,2-5-3-3, 35, 100,7N,-1.28, 4.4
 0, 251,3-4-3-3, 0, 184,P ,-.5271738, 1.83
 0, 251,3-4-3-3, 1, 257,P ,-.5097275, 1.96
 0, 251,3-4-3-3, 2, 337,P ,-.7002965, 2.11
 0, 251,3-4-3-3, 3, 444,P ,-.7680179, 2.13
 0, 251,3-4-3-3, 4, 553,P ,-.9656416, 2.6
 0, 251,3-4-3-3, 5, 633,P ,-1.276461, 2.75
 0, 251,3-4-3-3, 6, 706,P ,-1.866855, 3.39
 0, 251,3-4-3-3, 7, 776,P ,-2.244844, 3.52
 0, 251,3-4-3-3, 8, 815,P ,-2.449079, 3.68
 0, 251,3-4-3-3, 9, 831,P ,-2.761732, 3.95
 0, 251,3-4-3-3, 10, 831,P ,-3.529483, 4.21
 0, 251,3-4-3-3, 11, 812,P ,-3.82143, 4.24
 0, 251,3-4-3-3, 12, 770,1N,-4.715581, 3.91
 0, 251,3-4-3-3, 13, 716,1N,-4.885476, 3.84
 0, 251,3-4-3-3, 14, 653,1N,-5.237366, 3.84
 0, 251,3-4-3-3, 15, 581,1N,-5.092944, 4
 0, 251,3-4-3-3, 16, 505,1N,-5.635641, 4.17
 0, 251,3-4-3-3, 17, 431,1N,-5.863108, 4.1
 0, 251,3-4-3-3, 18, 360,3N,-5.216667, 5.16
 0, 251,3-4-3-3, 19, 293,3N,-5.866895, 5.02
 0, 251,3-4-3-3, 20, 234,3N,-5.867522, 5.3
 0, 251,3-4-3-3, 21, 183,3N,-5.622951, 5.51
 0, 251,3-4-3-3, 22, 139,3N,-6.330935, 5.75
 0, 251,3-4-3-3, 23, 104,3N,-5.740385, 5.68
 0, 251,3-4-3-3, 24, 100,3N,-6.1, 5.8
 0, 251,3-4-3-3, 25, 100,3N,-6.33, 6.03
 0, 251,3-4-3-3, 26, 100,3N,-7.34, 5.97
 0, 251,3-4-3-3, 27, 100,3N,-7.999999, 5.56
 0, 251,3-4-3-3, 28, 100,6N,-8.289999, 5.93
 0, 251,3-4-3-3, 29, 100,6N,-8.19, 5.86
 0, 251,3-4-3-3, 30, 100,6N,-8.889999, 5.63
 0, 251,3-4-3-3, 31, 100,7N,-6.639999, 7.3
 0, 251,3-4-3-3, 32, 100,7N,-7.2, 7.96
 0, 251,3-4-3-3, 33, 100,7N,-8.180005, 8.19
 0, 251,3-4-3-3, 34, 100,7N,-7.75, 8.4
 0, 251,3-4-3-3, 35, 100,7H,-7.659999, 8.45
 0, 251,3-4-3-3, 36, 100,7H,-7.64, 8.74
 0, 251,3-4-3-3, 37, 100,7N, 0, 0
 0, 252,4-3-3-3, 0, 184,P ,-.1521739, .91
 0, 252,4-3-3-3, 1, 257,P ,-.7315173, 2.32
 0, 252,4-3-3-3, 2, 337,P ,-.6795257, 2.14
 0, 252,4-3-3-3, 3, 444,P ,-.9256758, 2.49
 0, 252,4-3-3-3, 4, 553,P ,-1.251356, 2.82
 0, 252,4-3-3-3, 5, 633,P ,-1.540284, 3.03
 0, 252,4-3-3-3, 6, 706,P ,-1.855524, 3.46
 0, 252,4-3-3-3, 7, 776,P ,-2.034793, 3.41
 0, 252,4-3-3-3, 8, 815,P ,-2.585275, 3.9
 0, 252,4-3-3-3, 9, 831,P ,-3.234656, 4.25
 0, 252,4-3-3-3, 10, 831,P ,-3.759325, 4.34
 0, 252,4-3-3-3, 11, 812,P ,-3.977833, 4.37
 0, 252,4-3-3-3, 12, 770,P ,-4.568833, 4.54
 0, 252,4-3-3-3, 13, 716,1N,-4.948326, 3.88
 0, 252,4-3-3-3, 14, 653,1S,-5.309339, 3.99
 0, 252,4-3-3-3, 15, 581,1N,-5.562824, 4.04
 0, 252,4-3-3-3, 16, 505,3N,-5.823763, 5.12
 0, 252,4-3-3-3, 17, 431,1N,-6.023202, 4.22
 0, 252,4-3-3-3, 18, 360,3N,-5.552778, 4.99
 0, 252,4-3-3-3, 19, 293,3N,-6.170647, 5.11
 0, 252,4-3-3-3, 20, 234,3N,-5.811965, 5.26
 0, 252,4-3-3-3, 21, 183,3N,-5.224042, 5.36
 0, 252,4-3-3-3, 22, 139,3N,-4.999999, 5.42
 0, 252,4-3-3-3, 23, 104,3N,-6.75, 5.5
 0, 252,4-3-3-3, 24, 100,3N,-5.289999, 5.52
 0, 252,4-3-3-3, 25, 100,3N,-5.969998, 5.84
 0, 252,4-3-3-3, 26, 100,3N,-8.260001, 5.84
 0, 252,4-3-3-3, 27, 100,3N,-8.580001, 5.78
 0, 252,4-3-3-3, 28, 100,3N,-8.68, 5.5
 0, 252,4-3-3-3, 29, 100,6N,-9.259999, 5.35
 0, 252,4-3-3-3, 30, 100,6N,-8.949998, 5.38
 0, 252,4-3-3-3, 31, 100,7N,-8.48, 7.68
 0, 252,4-3-3-3, 32, 100,7N,-6.780001, 7.46
 0, 252,4-3-3-3, 33, 100,7N,-6.72, 8.07
 0, 252,4-3-3-3, 34, 100,7N,-8.629998, 8.46
 0, 252,4-3-3-3, 35, 100,7N,-7.71, 8.18
 0, 252,4-3-3-3, 36, 100,7N,-7.780001, 8.71
 0, 252,4-3-3-3, 37, 100,7N, 0, 0
 0, 253,5-2-3-3, 0, 120,P ,-.6833334, 2.17
 0, 253,5-2-3-3, 1, 174,P ,-.5632184, 1.95
 0, 253,5-2-3-3, 2, 229,P ,-.9388646, 2.35
 0, 253,5-2-3-3, 3, 306,P ,-1.431373, 2.96
 0, 253,5-2-3-3, 4, 382,P ,-1.65445, 3.11
 0, 253,5-2-3-3, 5, 441,P ,-1.793651, 3.27
 0, 253,5-2-3-3, 6, 494,P ,-1.878543, 3.28
 0, 253,5-2-3-3, 7, 546,P ,-2.435896, 3.58
 0, 253,5-2-3-3, 8, 573,P ,-3.017453, 3.98
 0, 253,5-2-3-3, 9, 587,1S,-3.373083, 3.87
 0, 253,5-2-3-3, 10, 587,1S,-3.788754, 4
 0, 253,5-2-3-3, 11, 573,1S,-3.989527, 4.12
 0, 253,5-2-3-3, 12, 543,1S,-4.59116, 4.17
 0, 253,5-2-3-3, 13, 505,1S,-4.881189, 4.11
 0, 253,5-2-3-3, 14, 459,1S,-5.087147, 4.32
 0, 253,5-2-3-3, 15, 406,2S,-5.485222, 4.39
 0, 253,5-2-3-3, 16, 352,2S,-5.798296, 4.5
 0, 253,5-2-3-3, 17, 299,2S,-6.230772, 4.4
 0, 253,5-2-3-3, 18, 248,2S,-6.395162, 4.22
 0, 253,5-2-3-3, 19, 200,3N,-7.040001, 5.13
 0, 253,5-2-3-3, 20, 159,3N,-6.534593, 5.43
 0, 253,5-2-3-3, 21, 122,3N,-6.67213, 5.3
 0, 253,5-2-3-3, 22, 100,4S,-6.799999, 5.7
 0, 253,5-2-3-3, 23, 100,3N,-7.350001, 5.63
 0, 253,5-2-3-3, 24, 100,4S,-7.36, 5.82
 0, 253,5-2-3-3, 25, 100,3N,-8.79, 5.35
 0, 253,5-2-3-3, 26, 100,3N,-8.639997, 5.41
 0, 253,5-2-3-3, 27, 100,3N,-9.299999, 5.65
 0, 253,5-2-3-3, 28, 100,6N,-8.81, 6.01
 0, 253,5-2-3-3, 29, 100,7N,-8.889998, 7.57
 0, 253,5-2-3-3, 30, 100,7N,-8.050001, 7.88
 0, 253,5-2-3-3, 31, 100,7N,-7.969999, 7.98
 0, 253,5-2-3-3, 32, 100,7S,-7.75, 7.9
 0, 253,5-2-3-3, 33, 100,7S,-6.010001, 7.83
 0, 253,5-2-3-3, 34, 100,7S,-5.98, 8.09
 0, 253,5-2-3-3, 35, 100,7N,-1.68, 5.1
 0, 254,6-1-3-3, 0, 100,P ,-1.34, 3.07
 0, 254,6-1-3-3, 1, 100,P ,-1.34, 2.69
 0, 254,6-1-3-3, 2, 100,1S,-1.79, 3.26
 0, 254,6-1-3-3, 3, 139,P ,-2.640288, 3.87
 0, 254,6-1-3-3, 4, 174,P ,-2.390805, 3.89
 0, 254,6-1-3-3, 5, 205,1S,-2.82439, 3.87
 0, 254,6-1-3-3, 6, 232,2S,-2.987069, 3.63
 0, 254,6-1-3-3, 7, 259,2S,-2.992279, 3.62
 0, 254,6-1-3-3, 8, 272,2S,-4.066176, 4.02
 0, 254,6-1-3-3, 9, 281,2S,-3.704626, 4.04
 0, 254,6-1-3-3, 10, 282,2S,-3.921986, 4.11
 0, 254,6-1-3-3, 11, 275,2S,-4.494545, 4.29
 0, 254,6-1-3-3, 12, 260,2S,-4.58077, 4.24
 0, 254,6-1-3-3, 13, 241,4S,-5.443982, 4.98
 0, 254,6-1-3-3, 14, 217,4S,-5.663594, 5.11
 0, 254,6-1-3-3, 15, 190,4S,-5.552631, 5.08
 0, 254,6-1-3-3, 16, 164,4S,-4.786586, 5.09
 0, 254,6-1-3-3, 17, 137,4S,-5.058395, 5.1
 0, 254,6-1-3-3, 18, 112,4S,-5.321429, 5.54
 0, 254,6-1-3-3, 19, 100,4S,-6.900001, 5.46
 0, 254,6-1-3-3, 20, 100,4S,-5.880001, 5.73
 0, 254,6-1-3-3, 21, 100,4S,-6.789999, 5.74
 0, 254,6-1-3-3, 22, 100,4S,-7.709999, 5.6
 0, 254,6-1-3-3, 23, 100,4S,-7.509999, 6.26
 0, 254,6-1-3-3, 24, 100,6S,-8.289999, 5.64
 0, 254,6-1-3-3, 25, 100,6S,-9.01, 5.15
 0, 254,6-1-3-3, 26, 100,6S,-6.57, 5.89
 0, 254,6-1-3-3, 27, 100,6S,-8.650003, 5.45
 0, 254,6-1-3-3, 28, 100,6S,-7.55, 5.75
 0, 254,6-1-3-3, 29, 100,7S,-6.939999, 7.68
 0, 254,6-1-3-3, 30, 100,7S,-6.500001, 7.62
 0, 254,6-1-3-3, 31, 100,7S,-4.020001, 6.7
 0, 254,6-1-3-3, 32, 100,7N, 0, 0
 0, 255,7-0-3-3, 0, 100,P ,-3.6, 4.83
 0, 255,7-0-3-3, 1, 100,3S,-3.74, 4.49
 0, 255,7-0-3-3, 2, 100,4S,-3.71, 4.1
 0, 255,7-0-3-3, 3, 100,2S,-3.56, 4.37
 0, 255,7-0-3-3, 4, 100,4S,-3.46, 4.25
 0, 255,7-0-3-3, 5, 100,3S,-4.030001, 4.66
 0, 255,7-0-3-3, 6, 100,4S,-4.5, 4.55
 0, 255,7-0-3-3, 7, 100,4S,-5.15, 4.22
 0, 255,7-0-3-3, 8, 100,4S,-4.98, 4.68
 0, 255,7-0-3-3, 9, 100,4S,-3.77, 4.22
 0, 255,7-0-3-3, 10, 100,4S,-4.699998, 4.3
 0, 255,7-0-3-3, 11, 100,4S,-5.35, 5.02
 0, 255,7-0-3-3, 12, 100,4S,-4.85, 5.11
 0, 255,7-0-3-3, 13, 100,4S,-5.11, 4.9
 0, 255,7-0-3-3, 14, 100,4S,-5.35, 5.4
 0, 255,7-0-3-3, 15, 100,4S,-6.11, 5.63
 0, 255,7-0-3-3, 16, 100,4S,-6.720001, 5.63
 0, 255,7-0-3-3, 17, 100,4S,-6.599999, 5.7
 0, 255,7-0-3-3, 18, 100,4S,-7.44, 5.51
 0, 255,7-0-3-3, 19, 100,4S,-7.449999, 5.93
 0, 255,7-0-3-3, 20, 100,6S,-7.759999, 5.73
 0, 255,7-0-3-3, 21, 100,6S,-8.849998, 5.02
 0, 255,7-0-3-3, 22, 100,6S,-8.639998, 5.61
 0, 255,7-0-3-3, 23, 100,7S,-6.06, 7.09
 0, 255,7-0-3-3, 24, 100,7S,-6.16, 7.19
 0, 255,7-0-3-3, 25, 100,7S,-6.95, 7.52
 0, 255,7-0-3-3, 26, 100,7S,-5.950001, 7.57
 0, 255,7-0-3-3, 27, 100,7S,-3.029999, 5.93
 0, 255,7-0-3-3, 28, 100,7S,-.3599999, 2.53
 0, 256,0-8-2-3, 0, 100,2H,-2.77, 4.2
 0, 256,0-8-2-3, 1, 100,4H,-2.4, 3.56
 0, 256,0-8-2-3, 2, 100,4H,-3.32, 4.07
 0, 256,0-8-2-3, 3, 100,4H,-2.25, 3.77
 0, 256,0-8-2-3, 4, 100,4H,-3.279999, 3.89
 0, 256,0-8-2-3, 5, 100,4H,-3.43, 4.26
 0, 256,0-8-2-3, 6, 100,4H,-3.74, 4.27
 0, 256,0-8-2-3, 7, 100,4H,-3.370001, 4.14
 0, 256,0-8-2-3, 8, 100,4H,-4.140001, 4.26
 0, 256,0-8-2-3, 9, 100,4H,-3.779999, 4.7
 0, 256,0-8-2-3, 10, 100,4H,-4.550001, 4.18
 0, 256,0-8-2-3, 11, 100,4H,-4.499999, 4.52
 0, 256,0-8-2-3, 12, 100,4H,-5.45, 4.9
 0, 256,0-8-2-3, 13, 100,5H,-5.339999, 5.13
 0, 256,0-8-2-3, 14, 100,5H,-7.110001, 5.02
 0, 256,0-8-2-3, 15, 100,5H,-6.22, 5.3
 0, 256,0-8-2-3, 16, 100,5H,-6.89, 5.69
 0, 256,0-8-2-3, 17, 100,6H,-6.260001, 5.1
 0, 256,0-8-2-3, 18, 100,6H,-6.709999, 5.12
 0, 256,0-8-2-3, 19, 100,6H,-7.509998, 4.54
 0, 256,0-8-2-3, 20, 100,6H,-6.139999, 5.24
 0, 256,0-8-2-3, 21, 100,6H,-6.57, 5.35
 0, 256,0-8-2-3, 22, 100,6H,-7.039999, 4.99
 0, 256,0-8-2-3, 23, 100,7H,-6.53, 6.89
 0, 256,0-8-2-3, 24, 100,6H,-5.699999, 5.21
 0, 256,0-8-2-3, 25, 100,7H,-2.79, 5.45
 0, 256,0-8-2-3, 26, 100,7H,-.21, 1.82
 0, 257,1-7-2-3, 0, 100,P ,-1.03, 2.2
 0, 257,1-7-2-3, 1, 100,2H,-1.29, 2.61
 0, 257,1-7-2-3, 2, 100,P ,-2.16, 3.74
 0, 257,1-7-2-3, 3, 100,1H,-2.54, 4.2
 0, 257,1-7-2-3, 4, 100,2H,-1.72, 3.18
 0, 257,1-7-2-3, 5, 105,1H,-3.095238, 4.66
 0, 257,1-7-2-3, 6, 121,4H,-3.421488, 3.98
 0, 257,1-7-2-3, 7, 136,3H,-3.139706, 3.78
 0, 257,1-7-2-3, 8, 143,2H,-3.867131, 4.28
 0, 257,1-7-2-3, 9, 149,3H,-3.610738, 3.88
 0, 257,1-7-2-3, 10, 151,4H,-3.635761, 3.88
 0, 257,1-7-2-3, 11, 145,4H,-4.337931, 4.33
 0, 257,1-7-2-3, 12, 137,4H,-4.824817, 4.41
 0, 257,1-7-2-3, 13, 127,4H,-4.007873, 4.49
 0, 257,1-7-2-3, 14, 114,4H,-4.350877, 4.63
 0, 257,1-7-2-3, 15, 100,4H,-4.319999, 4.83
 0, 257,1-7-2-3, 16, 100,4H,-4.779999, 5.17
 0, 257,1-7-2-3, 17, 100,4H,-5.32, 4.99
 0, 257,1-7-2-3, 18, 100,4H,-6.02, 5.17
 0, 257,1-7-2-3, 19, 100,4H,-6.510001, 5.25
 0, 257,1-7-2-3, 20, 100,4H,-7.160001, 5.18
 0, 257,1-7-2-3, 21, 100,4H,-6.950002, 5.83
 0, 257,1-7-2-3, 22, 100,4H,-7.580001, 5.52
 0, 257,1-7-2-3, 23, 100,6H,-6.829999, 5.63
 0, 257,1-7-2-3, 24, 100,6H,-8.19, 5.21
 0, 257,1-7-2-3, 25, 100,6H,-8.129999, 5.29
 0, 257,1-7-2-3, 26, 100,6H,-7.270001, 5.6
 0, 257,1-7-2-3, 27, 100,6H,-7.69, 5.32
 0, 257,1-7-2-3, 28, 100,7H,-7.09, 7.19
 0, 257,1-7-2-3, 29, 100,7H,-5.179999, 6.63
 0, 257,1-7-2-3, 30, 100,7N,-.1700001, 1.7
 0, 258,2-6-2-3, 0, 100,P ,-.55, 1.87
 0, 258,2-6-2-3, 1, 100,P ,-1.17, 2.52
 0, 258,2-6-2-3, 2, 130,P ,-1.338462, 3
 0, 258,2-6-2-3, 3, 180,P ,-1.227778, 2.54
 0, 258,2-6-2-3, 4, 224,P ,-1.410715, 2.88
 0, 258,2-6-2-3, 5, 264,1H,-2.117423, 3.54
 0, 258,2-6-2-3, 6, 298,1H,-2.197986, 3.44
 0, 258,2-6-2-3, 7, 331,1H,-2.132931, 3.47
 0, 258,2-6-2-3, 8, 348,2H,-2.778736, 3.67
 0, 258,2-6-2-3, 9, 359,2H,-3.395544, 4.15
 0, 258,2-6-2-3, 10, 359,2H,-3.498606, 3.79
 0, 258,2-6-2-3, 11, 350,2H,-4.088573, 4.42
 0, 258,2-6-2-3, 12, 331,2H,-4.199396, 4.2
 0, 258,2-6-2-3, 13, 307,2H,-4.671009, 4.51
 0, 258,2-6-2-3, 14, 277,2H,-5.00722, 4.28
 0, 258,2-6-2-3, 15, 243,2H,-5.666667, 4.66
 0, 258,2-6-2-3, 16, 210,4H,-6.099998, 4.92
 0, 258,2-6-2-3, 17, 177,4H,-5.531074, 5.19
 0, 258,2-6-2-3, 18, 145,4H,-6.372415, 5.33
 0, 258,2-6-2-3, 19, 115,4H,-6.852174, 5.25
 0, 258,2-6-2-3, 20, 100,4H,-6.09, 5.69
 0, 258,2-6-2-3, 21, 100,4H,-6.799999, 5.76
 0, 258,2-6-2-3, 22, 100,4H,-6.6, 5.67
 0, 258,2-6-2-3, 23, 100,4H,-7.52, 5.67
 0, 258,2-6-2-3, 24, 100,6H,-8.379999, 5.5
 0, 258,2-6-2-3, 25, 100,4H,-7.859999, 6.09
 0, 258,2-6-2-3, 26, 100,6H,-8.11, 5.67
 0, 258,2-6-2-3, 27, 100,7N,-8.279998, 7.52
 0, 258,2-6-2-3, 28, 100,6H,-8.43, 5.67
 0, 258,2-6-2-3, 29, 100,6H,-7.749999, 5.46
 0, 258,2-6-2-3, 30, 100,6N,-8.190001, 5.33
 0, 258,2-6-2-3, 31, 100,7H,-6.389998, 7.48
 0, 258,2-6-2-3, 32, 100,7H,-4.390001, 7.09
 0, 258,2-6-2-3, 33, 100,7N,-.68, 3.37
 0, 259,3-5-2-3, 0, 120,P ,-.5166668, 1.66
 0, 259,3-5-2-3, 1, 174,P ,-.2586208, 1.07
 0, 259,3-5-2-3, 2, 229,P ,-.8908296, 2.32
 0, 259,3-5-2-3, 3, 306,P ,-1.049019, 2.6
 0, 259,3-5-2-3, 4, 382,P ,-1.502618, 3.18
 0, 259,3-5-2-3, 5, 441,P ,-1.707483, 3.36
 0, 259,3-5-2-3, 6, 494,P ,-2.170039, 3.73
 0, 259,3-5-2-3, 7, 546,P ,-2.395603, 3.76
 0, 259,3-5-2-3, 8, 573,P ,-2.633508, 3.87
 0, 259,3-5-2-3, 9, 587,P ,-3.299829, 4.27
 0, 259,3-5-2-3, 10, 587,1H,-3.776832, 4.21
 0, 259,3-5-2-3, 11, 573,1H,-4.15358, 4.31
 0, 259,3-5-2-3, 12, 543,1H,-4.351749, 4.04
 0, 259,3-5-2-3, 13, 505,1H,-4.843561, 4.38
 0, 259,3-5-2-3, 14, 459,1H,-5.021787, 4.39
 0, 259,3-5-2-3, 15, 406,2H,-5.620691, 4.32
 0, 259,3-5-2-3, 16, 352,2H,-5.767048, 4.55
 0, 259,3-5-2-3, 17, 299,2H,-6.769231, 4.22
 0, 259,3-5-2-3, 18, 248,3N,-6.338709, 5.01
 0, 259,3-5-2-3, 19, 200,4H,-7.084999, 5.59
